name,asymmetry,diameter,red,green,blue,contrast,correlation,energy,homogeneity
ISIC_0032832,0,2.18,12.3502,8.184,6.1898,167.3865,0.9107,0.9082,0.9257
ISIC_0032833,2,5.56,151.901,129.8945,150.5081,274.2338,0.9322,0.0653,0.3519
ISIC_0032834,0,3.14,23.7918,17.4847,18.171,220.6503,0.9442,0.8276,0.8664
ISIC_0032835,1,4.64,125.889,95.2742,100.5045,594.2668,0.9459,0.3077,0.4845
ISIC_0032836,0,4.14,38.4653,19.7964,17.29,193.3974,0.9294,0.6392,0.7191
ISIC_0032837,1,3.62,39.1943,23.6891,22.7125,342.2717,0.9311,0.7352,0.8032
ISIC_0032838,0,1.8,4.5642,2.2211,1.7167,33.7973,0.8916,0.9409,0.9514
ISIC_0032839,0,2.22,20.8379,4.808,9.9962,113.2576,0.9287,0.8745,0.8935
ISIC_0032840,0,2.28,14.4406,7.0614,9.258,119.6306,0.9283,0.8917,0.9095
ISIC_0032841,0,3.48,13.9338,7.3283,6.4011,113.5799,0.8714,0.8039,0.8489
ISIC_0032842,1,5.16,132.7905,108.1768,109.519,535.6562,0.9423,0.2174,0.3896
ISIC_0032843,0,4.68,40.9185,29.4427,32.1515,454.6877,0.9217,0.7064,0.7933
ISIC_0032844,1,5.42,155.6294,121.1631,130.3045,399.1969,0.9346,0.1074,0.3516
ISIC_0032845,1,3.12,16.7322,9.624,10.1168,151.2007,0.8839,0.7875,0.8491
ISIC_0032846,0,1.92,8.5675,5.254,4.6577,86.9255,0.9128,0.9185,0.9312
ISIC_0032847,0,3.14,17.6508,6.6936,5.8672,87.5003,0.9319,0.8535,0.8809
ISIC_0032848,0,3.1,18.293,7.6366,12.0432,100.2236,0.9291,0.8335,0.864
ISIC_0032849,1,3.34,20.6569,10.6507,12.1573,186.0403,0.9213,0.85,0.8822
ISIC_0032850,0,1.98,11.4177,9.6547,9.6706,239.821,0.9192,0.9289,0.9446
ISIC_0032851,0,2.1,13.7495,6.9301,8.2003,116.3438,0.932,0.9032,0.921
ISIC_0032852,0,3.06,20.205,7.8859,10.065,111.5107,0.9284,0.8355,0.861
ISIC_0032853,0,2.92,13.1842,7.9944,6.9535,201.6593,0.8764,0.8865,0.9007
ISIC_0032854,0,5.94,79.9408,61.2579,66.7199,859.8462,0.9273,0.5438,0.6381
ISIC_0032855,1,6.08,172.0394,158.6795,168.6524,311.4701,0.8668,0.0464,0.311
ISIC_0032856,0,2.68,19.291,11.6456,9.9253,142.1137,0.9407,0.8495,0.8762
ISIC_0032857,1,2.9,14.0653,9.6018,10.056,157.9712,0.935,0.9004,0.9144
ISIC_0032858,0,4.92,53.0006,38.0268,32.7448,440.3315,0.9558,0.7245,0.7879
ISIC_0032859,0,4.72,22.2584,18.5759,17.4138,298.8743,0.9365,0.8533,0.9045
ISIC_0032860,0,2.4,10.4454,4.0018,6.0629,100.4411,0.9033,0.9175,0.9299
ISIC_0032861,0,2.98,25.363,14.7396,12.3342,213.7194,0.9391,0.8363,0.8629
ISIC_0032862,1,3.28,27.1807,15.225,21.375,189.6437,0.931,0.7584,0.8026
ISIC_0032863,2,4.98,111.3365,90.9023,103.734,358.054,0.9601,0.2781,0.4661
ISIC_0032864,0,2.34,10.0607,4.3592,6.5304,81.0153,0.8729,0.8607,0.8937
ISIC_0032865,0,1.04,1.8701,0.973,0.8468,27.7107,0.817,0.9759,0.9786
ISIC_0032866,0,3.78,41.2306,21.5606,32.5801,198.3543,0.9573,0.7253,0.798
ISIC_0032867,0,4.82,19.4318,15.3528,14.943,254.8548,0.9328,0.864,0.8973
ISIC_0032868,0,3.1,37.5362,25.9888,20.1176,322.1336,0.9467,0.7733,0.8297
ISIC_0032869,0,3.3,23.1722,13.9814,13.8427,316.8508,0.921,0.8674,0.8911
ISIC_0032870,2,5.44,96.4475,84.8028,95.8527,590.281,0.9218,0.2928,0.4655
ISIC_0032871,0,2.76,17.6362,8.5849,7.1558,100.7408,0.9321,0.8408,0.8763
ISIC_0032872,1,5.58,63.1504,40.7333,39.8918,372.7288,0.9497,0.5886,0.6672
ISIC_0032873,1,4.88,28.6603,11.3427,14.5675,131.6446,0.8733,0.5492,0.6376
ISIC_0032874,0,3.36,18.4343,8.4333,9.7209,103.5495,0.9305,0.8315,0.8665
ISIC_0032875,1,2.54,11.7122,5.3851,5.5202,93.0923,0.9008,0.8781,0.9033
ISIC_0032876,1,2.76,18.8819,10.2699,10.1437,201.8104,0.9042,0.8385,0.8596
ISIC_0032877,2,5.2,127.4727,106.8531,107.2548,546.879,0.9348,0.2073,0.3754
ISIC_0032878,1,4.24,45.8758,30.5274,24.2204,389.7882,0.9486,0.746,0.7879
ISIC_0032879,1,4.88,52.4924,25.5787,28.9548,295.424,0.9317,0.6195,0.6784
ISIC_0032880,1,4.84,39.1288,18.6456,20.9127,230.4067,0.9221,0.6196,0.7123
ISIC_0032881,0,1.6,5.7537,2.9027,2.8631,69.5227,0.8787,0.9448,0.954
ISIC_0032882,1,4.98,135.0933,117.919,114.7269,394.5429,0.9521,0.1859,0.4733
ISIC_0032883,0,4.54,30.7521,17.6168,21.0894,175.3853,0.9414,0.7334,0.7902
ISIC_0032884,0,2.36,15.5771,8.7107,10.4177,136.7192,0.9255,0.8726,0.8959
ISIC_0032885,0,2.3,13.4659,6.4157,7.0054,95.0093,0.9338,0.8983,0.917
ISIC_0032886,0,1.14,3.7002,2.0311,2.1067,64.2834,0.8579,0.9668,0.9696
ISIC_0032887,0,2.98,26.8809,12.7895,11.4942,166.6713,0.9371,0.8111,0.8518
ISIC_0032888,0,5.7,36.8734,19.6692,18.8934,246.4335,0.9199,0.6583,0.7259
ISIC_0032889,0,3.28,34.1629,20.0285,22.4045,222.1604,0.9552,0.7953,0.8567
ISIC_0032890,0,2.62,19.2839,11.5696,16.1362,152.0958,0.9269,0.8182,0.8517
ISIC_0032891,2,5.3,150.7609,139.033,148.663,388.4816,0.9477,0.1285,0.3969
ISIC_0032892,0,6.1,62.6337,41.6594,44.6581,375.3528,0.9263,0.4827,0.5925
ISIC_0032893,1,4.42,127.5801,102.5432,104.1098,576.9165,0.9592,0.3456,0.5413
ISIC_0032894,0,3.12,22.4367,13.9585,17.4721,303.0362,0.9103,0.8407,0.8656
ISIC_0032895,1,3.28,25.7907,14.5978,15.3776,164.6036,0.9436,0.8042,0.8546
ISIC_0032896,1,3.36,16.6391,10.3098,13.9205,236.8423,0.8992,0.867,0.8873
ISIC_0032897,0,4.62,149.7072,120.5522,124.6522,720.7168,0.9465,0.2689,0.4859
ISIC_0032898,1,5.02,45.0543,26.2263,31.1992,191.9031,0.9326,0.5246,0.625
ISIC_0032899,0,2.98,11.2499,4.8251,6.0785,56.1495,0.9417,0.9007,0.9221
ISIC_0032900,0,4.1,37.7766,18.5399,23.7173,188.189,0.9558,0.7612,0.8304
ISIC_0032901,0,2.44,7.7055,3.6616,4.3149,58.5355,0.9147,0.9237,0.9351
ISIC_0032902,0,2.46,12.9051,6.1779,4.3231,98.5282,0.9073,0.8711,0.8922
ISIC_0032903,1,1.66,4.377,2.0212,2.1505,46.4739,0.8959,0.9628,0.9694
ISIC_0032904,0,2.78,7.6139,7.3677,7.1777,81.5829,0.8883,0.8412,0.8971
ISIC_0032905,0,3.7,39.8193,20.7012,16.3704,262.0766,0.9353,0.7298,0.776
ISIC_0032906,1,1.36,3.4042,1.8976,2.1185,75.8718,0.8407,0.9732,0.976
ISIC_0032907,0,3.66,33.6377,15.3401,13.8251,176.8114,0.9372,0.7516,0.8004
ISIC_0032908,0,3.5,34.9808,22.419,19.3294,211.5708,0.9501,0.7446,0.791
ISIC_0032909,0,3.7,27.4492,17.7756,15.8488,138.9583,0.9348,0.6839,0.7606
ISIC_0032910,0,2.88,7.7024,6.5513,7.2058,125.6783,0.9246,0.941,0.9553
ISIC_0032911,0,2.16,13.7917,10.7909,10.64,163.86,0.9348,0.8944,0.9189
ISIC_0032912,1,2.32,14.2752,7.3101,7.1749,100.5128,0.933,0.8867,0.9062
ISIC_0032913,0,2.24,8.8562,4.7665,4.3381,144.5232,0.8632,0.9229,0.9339
ISIC_0032914,0,2.62,16.4065,8.3774,9.2961,183.9856,0.9115,0.8848,0.9024
ISIC_0032915,0,6.2,15.6407,10.4846,11.5991,206.02,0.9003,0.8603,0.8851
ISIC_0032916,0,3.4,24.889,13.1842,16.0322,200.6861,0.9063,0.7525,0.8031
ISIC_0032917,0,5.16,27.4894,14.2457,16.0056,119.9317,0.9014,0.5331,0.6695
ISIC_0032918,0,2.7,19.2502,13.9779,12.2845,258.1721,0.9243,0.8689,0.8897
ISIC_0032919,0,4.88,22.5182,17.7377,17.8595,301.7735,0.9365,0.8554,0.8957
ISIC_0032920,0,5.32,97.4215,73.5856,76.2544,573.979,0.9506,0.4516,0.6032
ISIC_0032921,0,4.72,129.657,97.7495,106.6986,479.0305,0.9514,0.2709,0.4756
ISIC_0032922,0,4.02,25.6943,14.0328,12.0942,177.3696,0.9099,0.7413,0.7854
ISIC_0032923,0,3.24,32.8332,17.7999,22.9549,167.1134,0.9393,0.6989,0.7514
ISIC_0032924,0,3.5,25.806,15.8241,15.7014,195.7049,0.9392,0.8035,0.8418
ISIC_0032925,0,2.66,7.7508,3.5033,4.0675,44.7558,0.8882,0.8624,0.8973
ISIC_0032926,1,4.74,31.1196,15.8439,12.5303,182.1885,0.93,0.7337,0.7766
ISIC_0032927,0,2.86,18.3964,9.7071,12.4619,137.8013,0.9295,0.8466,0.8747
ISIC_0032928,1,2.86,10.6305,6.1074,7.2958,72.3505,0.9134,0.8573,0.8933
ISIC_0032929,0,7.4,99.0118,69.6991,79.628,494.315,0.9273,0.3245,0.4588
ISIC_0032930,0,5.54,46.3961,29.2974,32.3308,679.8595,0.915,0.75,0.8026
ISIC_0032931,0,4.68,42.7419,18.8387,20.6532,165.5024,0.9471,0.6718,0.7281
ISIC_0032932,0,2.6,32.0792,8.9594,16.957,179.8354,0.9398,0.8299,0.8549
ISIC_0032933,1,2.36,16.8645,8.0032,7.7559,100.909,0.9327,0.8585,0.8912
ISIC_0032934,2,6.64,81.9799,65.0098,63.1808,710.5162,0.9151,0.4317,0.5544
ISIC_0032935,0,2.28,16.3105,7.8067,8.1046,105.4439,0.9389,0.8741,0.8955
ISIC_0032936,0,4.58,44.6808,29.3327,26.8811,288.2382,0.9347,0.6233,0.6961
ISIC_0032937,0,3.24,27.6162,19.4932,20.1509,151.9982,0.9523,0.749,0.7854
ISIC_0032938,0,2.62,16.8802,7.2534,7.6978,163.3127,0.8978,0.87,0.8915
ISIC_0032939,0,2.38,16.4809,7.8471,6.8997,133.3829,0.9221,0.8773,0.8969
ISIC_0032940,1,6.08,79.2183,64.7733,68.1039,939.4186,0.9292,0.5422,0.61
ISIC_0032941,0,3.16,23.561,16.1952,18.1052,243.3353,0.9383,0.8338,0.8697
ISIC_0032942,0,3.98,45.7437,19.2936,22.8036,219.0958,0.9423,0.6923,0.7496
ISIC_0032943,0,3.98,31.1212,14.4672,8.033,236.3365,0.8918,0.6989,0.7412
ISIC_0032944,0,3.0,21.1627,18.8445,20.1684,202.5671,0.9639,0.8731,0.9062
ISIC_0032945,1,4.74,20.2335,16.4823,20.6519,271.3742,0.937,0.8618,0.9179
ISIC_0032946,1,4.64,45.4215,30.6979,33.2172,334.5094,0.9425,0.6765,0.7622
ISIC_0032947,1,4.62,21.3665,16.4686,17.214,361.1774,0.9199,0.8654,0.8945
ISIC_0032948,0,3.72,32.5683,16.2865,11.8196,208.7027,0.9214,0.7156,0.7662
ISIC_0032949,1,5.48,143.9462,126.7534,136.1397,294.5507,0.9138,0.0665,0.3044
ISIC_0032950,0,2.38,17.2978,14.5771,17.2829,428.242,0.9052,0.8941,0.9177
ISIC_0032951,1,1.0,2.0402,1.1594,1.3829,47.756,0.804,0.9794,0.9808
ISIC_0032952,0,4.94,45.0953,22.8142,28.0183,255.5822,0.94,0.6776,0.7443
ISIC_0032953,2,5.56,163.5396,151.0258,161.2029,272.9747,0.9239,0.0623,0.396
ISIC_0032954,1,5.64,162.9999,134.529,158.5087,244.9021,0.9364,0.0517,0.342
ISIC_0032955,0,3.5,21.3964,11.9276,8.8859,174.2653,0.9217,0.8224,0.85
ISIC_0032956,0,3.42,26.2807,13.7257,7.8511,193.1693,0.9213,0.7854,0.8258
ISIC_0032957,0,1.98,3.8265,2.3936,2.7375,43.1828,0.8774,0.9449,0.956
ISIC_0032958,1,4.48,30.0835,19.5348,19.0373,376.83,0.9123,0.7914,0.8262
ISIC_0032959,0,1.9,7.1135,5.9912,7.4198,98.8594,0.9154,0.9257,0.9355
ISIC_0032960,2,6.36,105.435,63.0131,75.2714,832.3258,0.9289,0.4735,0.5756
ISIC_0032961,0,3.66,40.4757,22.165,20.6357,229.2429,0.9351,0.6746,0.7368
ISIC_0032962,0,2.68,11.7626,8.7962,8.1813,176.2754,0.9169,0.9127,0.9293
ISIC_0032963,0,5.44,46.9984,34.8891,39.4898,693.6631,0.8837,0.626,0.6906
ISIC_0032964,0,2.16,8.8595,3.8971,4.0482,73.7756,0.8773,0.8962,0.9162
ISIC_0032965,0,3.8,36.8098,15.1151,10.1076,170.1421,0.9246,0.679,0.7485
ISIC_0032966,0,1.38,1.9281,1.7748,1.8045,40.6598,0.825,0.9646,0.97
ISIC_0032967,0,7.06,47.5265,28.9031,33.3584,519.8508,0.9089,0.6764,0.7267
ISIC_0032968,1,4.58,42.5228,28.9689,31.4919,417.4125,0.9246,0.6929,0.7444
ISIC_0032969,0,1.9,9.2624,5.1513,4.0867,103.2421,0.9102,0.9286,0.9393
ISIC_0032970,0,3.42,17.2796,10.9963,12.8947,135.0107,0.9178,0.7984,0.8288
ISIC_0032971,0,3.28,6.8151,5.7542,4.7165,72.9606,0.8208,0.7975,0.8504
ISIC_0032972,0,4.44,50.2061,29.4074,36.1343,287.6235,0.9294,0.5771,0.6751
ISIC_0032973,0,4.64,35.9503,20.2497,21.6537,187.8583,0.9458,0.7142,0.7663
ISIC_0032974,0,0.66,16.6057,15.6189,14.8241,535.6239,0.8672,0.8754,0.8887
ISIC_0032975,0,5.38,39.313,23.8344,25.3042,218.6523,0.9316,0.6081,0.687
ISIC_0032976,1,6.08,175.242,143.9915,143.8865,570.0697,0.9513,0.0332,0.2522
ISIC_0032977,2,5.62,147.569,132.6207,141.82,251.3026,0.9387,0.0572,0.3361
ISIC_0032978,1,5.6,97.6335,74.7299,79.8393,758.3705,0.9422,0.4638,0.5877
ISIC_0032979,0,4.14,38.5603,19.5223,23.9774,178.4124,0.9515,0.7196,0.7743
ISIC_0032980,1,1.76,8.593,3.9729,4.036,77.4228,0.9136,0.9325,0.9429
ISIC_0032981,0,2.46,13.1464,8.3894,6.5742,153.9925,0.9112,0.8921,0.9108
ISIC_0032982,1,1.18,5.0848,2.7647,2.4598,70.4644,0.9,0.9644,0.9687
ISIC_0032983,1,4.76,120.7594,102.3302,101.9988,441.8968,0.9457,0.2236,0.4144
ISIC_0032984,2,5.32,160.4987,130.2434,136.4473,421.8137,0.9312,0.112,0.3312
ISIC_0032985,0,4.16,39.1599,22.2649,19.7591,313.0567,0.9204,0.6857,0.7365
ISIC_0032986,0,3.58,43.057,23.6425,28.3332,261.9143,0.9493,0.7282,0.7986
ISIC_0032987,0,6.12,48.8169,28.5606,33.0753,509.4372,0.9272,0.7197,0.7668
ISIC_0032988,0,3.98,36.9404,24.2276,27.0515,383.9151,0.9269,0.746,0.7903
ISIC_0032989,0,5.28,137.0898,112.5452,116.255,311.9955,0.9454,0.1239,0.3925
ISIC_0032990,0,4.06,29.9579,19.5444,21.3791,119.6244,0.9371,0.6053,0.7116
ISIC_0032991,2,6.2,84.7179,67.3114,78.8171,613.3833,0.9424,0.4762,0.6291
ISIC_0032992,0,3.24,29.5914,18.2184,17.1155,194.9029,0.9408,0.7635,0.8053
ISIC_0032993,0,4.74,59.0378,31.787,32.0656,264.0528,0.9371,0.5214,0.6039
ISIC_0032994,0,3.78,29.0163,18.6917,16.9908,322.1794,0.9211,0.7974,0.828
ISIC_0032995,0,3.96,45.3352,25.8186,27.3767,322.7556,0.9428,0.7207,0.7773
ISIC_0032996,0,1.98,10.7221,5.6702,5.0212,128.9611,0.9174,0.9323,0.9412
ISIC_0032997,1,4.1,20.6218,11.0267,10.4546,158.6918,0.9084,0.7982,0.8316
ISIC_0032998,0,1.3,2.8962,1.5823,1.3575,33.7616,0.8623,0.9651,0.97
ISIC_0032999,0,4.32,111.8339,104.6297,112.2443,383.8647,0.9652,0.3054,0.6079
ISIC_0033000,0,4.36,42.0163,29.7316,32.2908,554.8739,0.9232,0.7428,0.7965
ISIC_0033001,0,5.9,81.2235,68.2271,77.8077,918.1691,0.9378,0.5605,0.6707
ISIC_0033002,0,4.88,124.8314,108.3877,118.3205,384.576,0.9545,0.2031,0.4549
ISIC_0033003,0,0.0,4.3563,2.357,2.5647,62.2481,0.8798,0.9617,0.9666
ISIC_0033004,0,3.98,38.8923,23.4112,20.7869,261.0001,0.9357,0.7062,0.767
ISIC_0033005,0,0.04,21.5473,17.1375,15.8623,291.5655,0.9334,0.8516,0.8791
ISIC_0033006,1,5.34,132.695,107.8856,125.5977,365.7864,0.9428,0.1436,0.4513
ISIC_0033007,1,3.64,40.0016,21.7685,21.579,203.4079,0.9507,0.7188,0.7919
ISIC_0033008,0,3.38,28.5383,13.8585,14.9675,178.3339,0.9338,0.781,0.8181
ISIC_0033009,1,1.64,2.8532,1.5327,1.8384,25.7245,0.8629,0.9513,0.9626
ISIC_0033010,1,4.66,48.5912,24.1123,24.1533,174.4175,0.9419,0.5761,0.6897
ISIC_0033011,0,4.04,41.4009,22.3872,22.857,228.5273,0.9442,0.6994,0.7592
ISIC_0033012,0,2.2,11.257,6.3877,8.4379,157.3504,0.8919,0.9031,0.9128
ISIC_0033013,2,6.02,167.5521,134.1929,160.7367,391.2038,0.8664,0.0473,0.3142
ISIC_0033014,1,5.32,31.7772,26.1082,24.093,343.2772,0.9414,0.7828,0.8488
ISIC_0033015,0,4.6,64.0765,43.6699,42.2515,407.6232,0.9526,0.6182,0.6796
ISIC_0033016,0,4.78,46.5534,28.2654,30.5352,347.3852,0.9335,0.6704,0.7335
ISIC_0033017,0,2.26,8.5106,3.3005,2.6834,69.1964,0.8932,0.9232,0.935
ISIC_0033018,0,1.2,2.7229,1.4915,1.318,47.7844,0.8188,0.9667,0.9699
ISIC_0033019,0,3.7,39.8459,22.8095,27.989,386.7161,0.9388,0.7821,0.8259
ISIC_0033020,0,3.42,36.1086,28.3621,28.3375,490.3214,0.9359,0.7895,0.8404
ISIC_0033021,0,3.56,35.1096,16.1765,19.439,178.2985,0.9336,0.7084,0.7709
ISIC_0033022,0,4.9,14.1565,10.6659,11.7388,175.0569,0.923,0.8773,0.8987
ISIC_0033023,1,4.88,29.5263,16.688,15.1248,291.6639,0.889,0.6981,0.7415
ISIC_0033024,2,5.78,180.61,163.5313,178.0502,722.7329,0.9216,0.1156,0.3801
ISIC_0033025,1,4.02,49.5737,25.3837,28.3087,260.5375,0.9421,0.6423,0.7212
ISIC_0033026,1,2.5,12.9534,6.1107,4.0985,133.0651,0.893,0.8906,0.906
ISIC_0033027,0,4.84,16.9761,12.7693,16.9212,242.1714,0.9157,0.8593,0.8874
ISIC_0033028,1,4.84,19.4623,15.8186,18.3618,203.1,0.94,0.8441,0.9125
ISIC_0033029,0,6.48,13.1672,11.3192,12.7462,307.1057,0.881,0.8848,0.9068
ISIC_0033030,0,2.8,13.93,7.3686,6.6851,82.9601,0.9227,0.8378,0.8699
ISIC_0033031,1,2.78,12.8586,7.1167,8.005,160.898,0.8832,0.8575,0.8756
ISIC_0033032,0,5.26,32.7261,12.7596,15.2965,123.217,0.9451,0.7301,0.7892
ISIC_0033033,0,1.8,6.4164,3.0158,3.1733,71.0706,0.8697,0.932,0.9419
ISIC_0033034,0,5.62,158.6686,115.6801,123.1859,367.2963,0.9258,0.0548,0.2242
ISIC_0033035,0,3.92,50.8255,31.4253,23.5175,324.3506,0.946,0.6764,0.7399
ISIC_0033036,0,3.24,28.7019,15.8427,10.1944,310.8532,0.9243,0.8347,0.8629
ISIC_0033037,0,2.68,12.9863,8.1861,7.3887,147.2507,0.9246,0.9069,0.9201
ISIC_0033038,1,4.02,30.2031,19.3001,19.1526,452.576,0.8933,0.785,0.8203
ISIC_0033039,0,2.66,18.9999,9.8309,9.4486,215.5248,0.9113,0.8698,0.8875
ISIC_0033040,0,2.54,20.3491,10.9495,9.6531,203.1891,0.9254,0.8673,0.8891
ISIC_0033041,0,2.22,4.9554,4.0083,4.8262,84.3366,0.9144,0.9592,0.9678
ISIC_0033042,0,4.74,20.165,14.2833,14.7992,248.8582,0.9306,0.8645,0.8919
ISIC_0033043,0,3.34,31.7909,19.8913,22.202,244.6687,0.9381,0.7612,0.8157
ISIC_0033044,1,1.04,1.5115,0.9965,1.1689,24.2472,0.7984,0.971,0.9744
ISIC_0033045,0,3.92,27.1411,14.9916,14.7574,125.9322,0.9547,0.7892,0.8423
ISIC_0033046,0,2.1,2.1265,1.3312,1.7479,16.6099,0.7933,0.9179,0.9454
ISIC_0033047,1,3.46,16.1562,7.4846,6.8067,76.9529,0.9203,0.803,0.8507
ISIC_0033048,2,5.56,178.6431,150.6499,166.9069,325.3594,0.9273,0.0592,0.3519
ISIC_0033049,1,3.72,19.1237,9.6048,7.3798,135.631,0.9221,0.8294,0.8544
ISIC_0033050,1,3.72,21.9449,11.6523,10.3281,228.8647,0.9011,0.824,0.8478
ISIC_0033051,0,2.62,11.866,9.7134,11.7235,103.3588,0.9213,0.8362,0.8587
ISIC_0033052,0,2.9,19.3313,12.7125,13.8567,120.1155,0.9398,0.7995,0.8426
ISIC_0033053,0,3.26,31.0582,15.3066,16.9731,177.9903,0.9373,0.7506,0.8055
ISIC_0033054,0,3.6,32.1568,22.9661,25.7074,254.9057,0.938,0.7339,0.792
ISIC_0033055,0,5.18,62.9613,37.4492,38.1437,304.2012,0.9517,0.5729,0.6533
ISIC_0033056,0,4.38,44.3776,32.6297,28.8435,371.2393,0.9391,0.6729,0.7268
ISIC_0033057,0,2.72,11.9324,6.0034,4.9195,72.1754,0.9202,0.8678,0.895
ISIC_0033058,0,2.38,11.1686,6.5316,6.7723,114.8582,0.9228,0.9132,0.9265
ISIC_0033059,0,2.96,25.7767,12.5712,14.2677,150.5645,0.9366,0.7924,0.8339
ISIC_0033060,0,1.64,6.158,3.5155,3.3809,51.0646,0.9161,0.9362,0.9475
ISIC_0033061,0,3.84,25.8233,21.3013,25.9965,169.7434,0.9246,0.6423,0.6925
ISIC_0033062,1,0.08,41.0492,17.835,18.8171,208.2148,0.9258,0.6595,0.7347
ISIC_0033063,1,4.06,35.6401,20.4752,20.8334,259.5495,0.9335,0.7382,0.7833
ISIC_0033064,2,5.26,59.8102,44.9454,55.0695,274.3318,0.9595,0.553,0.7068
ISIC_0033065,2,6.04,174.6388,151.7911,170.8353,285.8027,0.8422,0.0739,0.4807
ISIC_0033066,0,3.46,39.3312,24.2655,15.6559,339.852,0.9436,0.7828,0.8253
ISIC_0033067,0,1.92,3.6299,1.9895,1.7472,42.5377,0.824,0.9299,0.9435
ISIC_0033068,1,0.02,153.206,127.9338,141.0412,352.3027,0.9229,0.0759,0.3113
ISIC_0033069,0,2.96,10.8976,4.5837,4.3331,67.8555,0.9099,0.8843,0.9026
ISIC_0033070,2,4.94,145.521,126.4617,123.4126,614.9373,0.9496,0.2344,0.4479
ISIC_0033071,0,4.04,43.2475,31.2246,41.7343,344.6632,0.9426,0.6745,0.7442
ISIC_0033072,0,1.74,9.4505,4.6493,4.2213,103.5323,0.9139,0.9369,0.9468
ISIC_0033073,0,2.16,11.4654,6.4679,9.4129,103.3077,0.9141,0.8823,0.9006
ISIC_0033074,0,2.88,20.5337,12.5608,12.4958,164.8079,0.9461,0.8586,0.8863
ISIC_0033075,0,5.02,132.6679,119.3188,126.8353,317.3263,0.9488,0.135,0.4571
ISIC_0033076,0,4.1,111.3083,90.286,97.3451,496.2115,0.9606,0.3806,0.6164
ISIC_0033077,0,3.48,14.1758,6.4121,6.4227,69.4291,0.9402,0.8716,0.8955
ISIC_0033078,0,5.12,26.661,22.5423,25.0853,310.2629,0.9448,0.8211,0.8948
ISIC_0033079,0,5.34,48.995,31.655,28.5995,440.4804,0.9211,0.6405,0.6959
ISIC_0033080,1,4.36,29.3942,16.0878,17.5127,150.1354,0.9325,0.6965,0.7528
ISIC_0033081,0,4.08,34.5679,21.7071,23.2252,192.0453,0.9315,0.6484,0.7294
ISIC_0033082,1,0.08,50.7828,34.0241,33.525,407.0232,0.9499,0.7039,0.7551
ISIC_0033083,0,2.92,10.4967,4.8349,7.276,76.2757,0.8514,0.7946,0.8466
ISIC_0033084,0,0.0,42.0407,31.1687,30.4847,476.3213,0.9366,0.7449,0.7864
ISIC_0033085,1,2.0,7.7823,3.3181,3.5171,84.1555,0.8744,0.9267,0.9364
ISIC_0033086,0,3.28,14.3024,10.7206,10.3631,146.4549,0.8737,0.7407,0.796
ISIC_0033087,0,3.68,29.2412,15.3216,17.1107,209.1205,0.9282,0.7678,0.8112
ISIC_0033088,0,5.14,66.92,44.8419,56.473,370.9654,0.9463,0.5302,0.6084
ISIC_0033089,0,0.18,21.5459,12.6417,13.2525,197.6256,0.9254,0.8354,0.8598
ISIC_0033090,1,3.04,23.5486,13.1604,5.9678,173.037,0.9355,0.8347,0.8646
ISIC_0033091,1,4.44,121.3417,103.3545,99.5153,482.8719,0.9598,0.3104,0.5321
ISIC_0033092,0,3.4,20.6517,18.1572,23.5571,301.9328,0.9238,0.8212,0.8409
ISIC_0033093,1,2.64,19.6908,11.1556,12.1267,206.1533,0.9289,0.8734,0.8968
ISIC_0033094,1,5.64,156.846,119.9334,144.0189,251.7134,0.9492,0.0509,0.327
ISIC_0033095,1,3.76,38.967,20.1518,20.2693,297.7333,0.9303,0.733,0.7803
ISIC_0033096,0,0.54,51.2703,40.2367,38.3274,718.0676,0.9191,0.6846,0.7671
ISIC_0033097,0,1.58,8.2301,4.879,5.5142,167.2204,0.8777,0.9445,0.9521
ISIC_0033098,0,1.24,5.305,3.1013,2.9886,83.7309,0.8999,0.9621,0.9677
ISIC_0033099,1,4.68,51.0705,21.4932,11.4432,190.8431,0.9282,0.5672,0.6707
ISIC_0033100,0,3.6,12.6914,6.1912,8.2305,171.1166,0.8583,0.8771,0.8931
ISIC_0033101,0,3.44,29.7253,17.1193,17.8811,303.4663,0.9305,0.8198,0.8506
ISIC_0033102,0,3.1,25.3196,10.267,12.8627,173.5179,0.9156,0.7901,0.8231
ISIC_0033103,1,2.44,12.3606,6.7711,7.5075,97.2327,0.9129,0.859,0.8833
ISIC_0033104,0,3.14,20.634,10.1959,11.5224,147.0203,0.9338,0.8469,0.8763
ISIC_0033105,0,1.34,5.1509,2.4152,2.6281,78.5651,0.8776,0.9629,0.9668
ISIC_0033106,0,2.26,12.553,6.8012,5.6825,128.5628,0.9102,0.8952,0.9108
ISIC_0033107,0,1.94,12.2354,7.648,6.8906,116.7409,0.9322,0.9087,0.9255
ISIC_0033108,0,3.46,24.3274,13.4953,12.5787,236.5195,0.921,0.8265,0.851
ISIC_0033109,0,1.9,11.6496,6.4064,7.8861,112.7958,0.9298,0.9179,0.9335
ISIC_0033110,0,4.04,33.5154,14.3299,9.0428,158.3524,0.9333,0.7341,0.7899
ISIC_0033111,0,0.4,4.6033,2.1289,2.3039,36.9209,0.8632,0.9206,0.9338
ISIC_0033112,0,3.3,23.2236,11.7685,15.3629,105.66,0.9311,0.7134,0.7691
ISIC_0033113,0,2.34,15.2579,7.0788,7.9962,98.7034,0.9264,0.8658,0.8909
